time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554707119.140908,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.14347,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.143484,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.143511,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.143517,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.143533,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.143537,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.145007,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.145022,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.145049,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.145054,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.14507,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.145075,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147144,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147157,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147176,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147179,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147186,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147189,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147195,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.147199,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148789,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148802,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148825,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148828,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148842,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148848,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148856,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148859,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148867,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.148871,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151293,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151309,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151335,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151338,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151364,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151367,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151377,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15138,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151383,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151386,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.151395,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153009,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153024,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15305,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153053,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153057,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15306,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153064,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153067,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153071,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.153074,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.154857,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.154875,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.154913,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.154917,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.154926,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15493,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.154933,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.154937,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15494,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.156354,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.156365,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157185,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157197,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157214,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157217,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157222,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157225,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157228,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15723,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157238,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157241,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157245,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157248,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157252,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.157255,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159136,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15915,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159171,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159174,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159179,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159182,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159185,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159187,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.15919,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159192,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159198,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159201,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159204,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159207,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159213,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159216,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159219,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.159965,6,1233,192.168.1.80,98.245.98.121,40714,443
1554707119.161302,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161312,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161325,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161328,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161336,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161339,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161342,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161345,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161351,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161355,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161359,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161363,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161366,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161369,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161373,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161376,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16138,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161383,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161388,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161391,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.161396,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163584,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163591,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163605,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16361,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163614,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163618,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163621,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163623,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163626,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163628,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163631,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163633,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163636,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163638,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16364,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163643,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163645,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163648,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163653,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163657,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.163661,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165647,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165657,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16567,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165673,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165676,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165679,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165682,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165684,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165688,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16569,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165693,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165695,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165701,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165704,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165708,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165714,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165717,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165719,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165722,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165725,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.165728,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167863,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167893,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167959,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167963,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167966,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167969,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167977,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167979,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167983,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167986,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16799,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167992,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167996,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.167999,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.168002,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.168005,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16801,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.168013,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.168017,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16802,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.16918,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169189,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169209,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169213,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169217,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169219,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169222,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169224,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169226,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.169228,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172106,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172179,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172315,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172329,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17234,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17235,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172358,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172367,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17239,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172401,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172415,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172427,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172436,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172441,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172451,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17246,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172472,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172485,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172497,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172501,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17251,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172516,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172523,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172543,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172569,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172579,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172591,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172599,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172602,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.172605,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173885,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173896,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173913,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173916,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17392,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173922,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173926,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173928,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173931,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173933,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173945,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173949,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173953,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173957,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173961,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173963,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173966,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173969,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173974,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173977,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173989,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173993,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.173998,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.174002,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.174004,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.174008,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.174015,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.174019,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.174022,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.174025,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.175929,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17594,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17596,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.175964,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.175967,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17597,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.175973,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.175975,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.175981,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176601,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17661,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176628,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176632,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176635,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176639,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176642,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176645,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176648,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17665,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176653,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176656,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176659,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176662,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176665,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176668,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176671,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176673,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.176676,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178196,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178217,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178222,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17823,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178233,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178238,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178242,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178245,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178248,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17825,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178253,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178255,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178258,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17826,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178267,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17827,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178275,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178278,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178281,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178284,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178287,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178289,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178292,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178294,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178297,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.1783,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178303,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178305,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178308,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17831,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178318,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.178321,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179781,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179797,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179802,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179808,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179811,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179817,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17982,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179825,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179829,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179834,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179838,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179843,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179848,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179851,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179858,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179862,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179865,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179869,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179873,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179879,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179883,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179886,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.17989,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179902,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179906,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179916,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179921,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179932,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179936,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179939,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179945,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.179948,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181386,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181401,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181405,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181411,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181414,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181416,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181419,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181421,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181423,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181425,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181428,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18143,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181433,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181436,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18144,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181444,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181447,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18145,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181453,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181455,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181458,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18146,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181463,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181465,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181468,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181475,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181478,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181483,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181486,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181493,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181498,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.181501,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184066,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184124,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184135,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184151,6,1247,98.245.98.121,192.168.1.80,443,40718
1554707119.184158,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184169,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184174,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184184,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184189,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184198,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184203,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184211,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184214,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18422,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184227,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184234,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184238,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184244,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184247,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184252,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184255,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18426,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184263,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184268,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184271,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.184276,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185798,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18584,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185849,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185861,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185873,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185886,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185891,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.1859,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185905,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185907,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.18591,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707119.185914,6,1396,98.245.98.121,192.168.1.80,443,40718
