time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1551430740.200033,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.20006,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.200085,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.200099,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.200112,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.201549,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.201591,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.201602,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.201611,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.201619,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.202395,17,39,192.168.1.149,192.168.1.1,57390,53
1551430740.203094,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.203126,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.2046,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.20464,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.204655,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.204664,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.204672,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.204681,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.204689,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.204697,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.204704,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.205045,6,46,192.168.1.149,216.58.210.142,38144,443
1551430740.206162,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.2062,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206211,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.20622,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.20623,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206239,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206246,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206258,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206268,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206275,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206285,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206292,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.206299,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207613,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207647,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207658,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207665,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207673,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207682,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.20769,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207704,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207713,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207722,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207733,6,912,130.206.193.111,192.168.1.149,443,34080
1551430740.207741,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.207748,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.208462,6,46,192.168.1.149,216.58.211.54,53954,443
1551430740.209524,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209566,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209576,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209585,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209595,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209603,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209611,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209625,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209635,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209643,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.209654,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.209661,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211387,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211429,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21144,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211448,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211456,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211468,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211476,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211483,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211489,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211501,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21151,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211519,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211526,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.211534,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21253,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212565,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212575,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212585,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212593,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.212601,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212617,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212625,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212632,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212648,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212658,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212666,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212813,17,313,192.168.1.1,192.168.1.149,53,57390
1551430740.212834,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212846,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21286,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.212877,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.214298,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.214384,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.214407,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.214423,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21445,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.214472,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216231,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216366,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216378,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216386,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216394,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216402,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21641,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216418,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216426,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216435,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.216449,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21646,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217743,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217792,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217803,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21781,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217819,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217827,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217834,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217843,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.21785,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217859,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217868,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217874,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217882,6,664,130.206.193.111,192.168.1.149,443,34080
1551430740.217893,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.217901,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.219961,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220102,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22012,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220128,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220136,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220144,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220154,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220197,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220216,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220247,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220267,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22029,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.220347,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221233,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.221333,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221347,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221354,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221362,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221369,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221379,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221386,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221395,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221404,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221412,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221427,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221436,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221448,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22146,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221473,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.221487,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.222728,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.222816,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.222832,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.222841,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.222851,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224836,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224874,6,912,130.206.193.111,192.168.1.149,443,34080
1551430740.224888,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224896,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224903,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22491,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224916,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224922,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224929,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224936,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224942,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224949,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.224955,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226414,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22645,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22646,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226468,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226481,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226491,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226498,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226506,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226514,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226522,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22653,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226537,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.226545,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226552,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226562,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.226569,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.227921,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228031,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228089,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228118,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228144,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228162,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228175,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228188,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228203,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228217,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22823,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228243,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.228261,6,664,130.206.193.111,192.168.1.149,443,34080
1551430740.228273,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229373,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229387,6,1146,192.168.1.149,130.206.193.111,34082,443
1551430740.229405,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22943,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229442,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229452,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229459,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229464,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.22947,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229478,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.229483,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.229488,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.230724,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.230852,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.230898,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.230935,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.23099,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.231033,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.231072,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.231089,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.231101,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232472,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232526,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232583,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.23265,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232717,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232802,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232859,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232902,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.232946,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233124,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233185,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233209,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233638,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233665,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233676,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233684,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233692,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233705,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233713,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233732,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233741,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233751,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233761,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.233775,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236308,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236343,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236357,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236364,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236369,6,664,130.206.193.111,192.168.1.149,443,34080
1551430740.236375,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236381,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236387,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.236392,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238136,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.23819,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238197,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238201,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238213,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238222,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238228,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238233,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238238,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238243,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.23825,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238258,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238266,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238273,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238284,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.238293,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.2383,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.23831,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240126,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240176,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240189,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240199,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240208,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240216,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240223,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240238,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240247,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240257,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240267,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240275,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240291,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.2403,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.2405,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.240518,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241426,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241459,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.24148,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241497,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241514,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241531,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241547,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241588,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241602,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241615,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241631,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.24166,6,664,130.206.193.111,192.168.1.149,443,34080
1551430740.241671,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241676,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.241681,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.243422,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.24347,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.243487,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.243501,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.24351,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.243522,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.243533,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.243547,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244242,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244265,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244287,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244293,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244297,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244301,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244304,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244308,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244312,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244318,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244322,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244325,6,517,192.168.1.149,172.217.17.3,41828,443
1551430740.244584,6,664,130.206.193.111,192.168.1.149,443,34080
1551430740.244593,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244597,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244605,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244609,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.244614,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.245818,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.245949,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.245982,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246004,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246016,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246024,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.24603,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246039,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246048,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246054,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246082,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246353,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246387,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246393,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246401,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246697,6,1028,130.206.193.111,192.168.1.149,443,34080
1551430740.24681,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246839,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246859,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.246875,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.247183,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.247224,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.247255,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.247275,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.247294,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.247394,6,912,130.206.193.111,192.168.1.149,443,34080
1551430740.247426,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.247443,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.248601,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.248729,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.248785,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250487,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250552,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250579,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250594,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250609,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250622,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250632,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.250642,6,1448,130.206.193.111,192.168.1.149,443,34080
1551430740.25065,6,728,130.206.193.111,192.168.1.149,443,34080
1551430740.253172,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253247,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253272,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253294,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253312,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253323,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.25334,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253374,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253394,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253411,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253423,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.25343,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253435,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253439,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253495,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.25351,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253521,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.253528,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.254629,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.254795,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.254865,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.254886,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.254903,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.254916,6,371,130.206.193.111,192.168.1.149,443,34082
1551430740.254929,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.254961,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255001,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255014,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255051,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255068,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255091,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255106,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.25512,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255133,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255151,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.255187,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.256823,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430740.256893,6,1448,130.206.193.111,192.168.1.149,443,34082
